S0	1	1	0	0	0	2.04	0.00	0.00				512	640	128	0	720	0	0	512	448	128	0	736	0	0	512	992									0.0									-5.00	0.00	-5.00	16.00	
F11	9	22	16	24	21	11.88	11.99	0.32				
F11	9	22	16	24	26	11.86	12.03	0.32				
S11	9	22	16	24	31	11.91	12.01	0.32				997	745	965	874	1011	1009	932	948	463	999	824	1000	841	417	932	1014									898.2									29.12	27.77	29.35	25.51	
F11	9	22	16	24	36	11.86	12.03	0.32				
F11	9	22	16	24	41	11.92	12.04	0.32				
F11	9	22	16	24	46	11.88	12.06	0.32				
F11	9	22	16	24	51	11.95	12.02	0.32				
F11	9	22	16	22	56	11.88	11.99	0.32				
F11	9	22	16	23	1	11.91	12.04	0.32				
F11	9	22	16	23	6	11.90	12.02	0.32				
F11	9	22	16	23	11	11.90	12.04	0.32				
F11	9	22	16	23	16	11.93	11.98	0.32				
F11	9	22	16	23	21	11.90	12.04	0.32				
F11	9	22	16	23	26	11.92	12.02	0.32				
M11	9	22	16	23	31	11.90	12.01	0.32				996	745	963	873	1010	1009	933	950	463	1001	824	1002	839	416	933	1013									907.5	
F11	9	22	16	23	36	11.90	12.02	0.32				
F11	9	22	16	23	41	11.87	11.99	0.32				
F11	9	22	16	23	46	11.93	11.97	0.32				
F11	9	22	16	23	51	11.93	11.99	0.32				
F11	9	22	16	25	56	11.91	11.99	0.32				
F11	9	22	16	26	1	11.88	12.03	0.32				
F11	9	22	16	26	6	11.87	12.05	0.32				
F11	9	22	16	26	11	11.91	12.04	0.32				
F11	9	22	16	26	16	11.91	11.97	0.32				
F11	9	22	16	26	21	11.89	12.03	0.32				
F11	9	22	16	26	26	11.91	12.01	0.32				
M11	9	22	16	26	31	11.88	12.03	0.32				998	745	963	872	1012	1008	932	947	463	1000	824	1001	840	417	934	1011									965.9	
F11	9	22	16	26	36	11.90	12.02	0.32				
F11	9	22	16	26	41	11.90	12.01	0.32				
F11	9	22	16	26	46	11.91	12.00	0.32				
F11	9	22	16	26	51	11.89	12.07	0.32				
F11	9	22	16	29	56	11.90	12.02	0.33				
F11	9	22	16	30	1	11.90	12.04	0.33				
F11	9	22	16	30	6	11.91	12.03	0.33				
F11	9	22	16	30	11	11.91	12.04	0.33				
F11	9	22	16	30	16	11.91	12.05	0.33				
F11	9	22	16	30	21	11.89	12.05	0.33				
F11	9	22	16	30	26	11.89	12.01	0.33				
M11	9	22	16	30	31	11.89	12.04	0.33				997	745	963	874	1011	1010	932	949	463	1000	824	1000	839	417	932	1013									1039.9	
F11	9	22	16	30	36	11.89	12.05	0.33				
F11	9	22	16	30	41	11.92	12.05	0.33				
F11	9	22	16	30	46	11.89	12.02	0.33				
F11	9	22	16	30	51	11.91	11.98	0.33				
F11	9	22	16	27	56	11.89	12.01	0.33				
F11	9	22	16	28	1	11.90	12.01	0.33				
F11	9	22	16	28	6	11.91	11.99	0.33				
F11	9	22	16	28	11	11.91	12.04	0.33				
F11	9	22	16	28	16	11.91	12.03	0.33				
F11	9	22	16	28	21	11.89	12.05	0.33				
F11	9	22	16	28	26	11.90	12.03	0.33				
M11	9	22	16	28	31	11.88	12.03	0.33				998	745	963	873	1014	1009	932	948	463	999	824	997	840	417	934	1011									997.2	
F11	9	22	16	28	36	11.90	11.97	0.33				
F11	9	22	16	28	41	11.93	12.04	0.33				
F11	9	22	16	28	46	11.89	12.03	0.33				
F11	9	22	16	28	51	11.90	12.00	0.33				
F11	9	22	16	30	56	11.90	12.06	0.33				
F11	9	22	16	31	1	11.89	12.04	0.33				
F11	9	22	16	31	6	11.93	12.06	0.33				
F11	9	22	16	31	11	11.91	12.02	0.33				
F11	9	22	16	31	16	11.95	12.02	0.33				
F11	9	22	16	31	21	11.95	12.03	0.33				
F11	9	22	16	31	26	11.95	12.05	0.33				
M11	9	22	16	31	31	11.93	12.02	0.33				999	745	964	872	1014	1009	933	948	463	1001	823	1000	840	417	931	1012									1139.4	
F11	9	22	16	31	36	11.92	12.02	0.33				
F11	9	22	16	31	41	11.89	12.06	0.33				
F11	9	22	16	31	46	11.92	12.04	0.33				
F11	9	22	16	31	51	11.90	11.99	0.33				
F11	9	22	16	28	56	11.88	12.02	0.33				
F11	9	22	16	29	1	11.91	12.02	0.33				
F11	9	22	16	29	6	11.90	12.00	0.33				
F11	9	22	16	29	11	11.90	12.06	0.33				
F11	9	22	16	29	16	11.91	12.05	0.33				
F11	9	22	16	29	21	11.88	12.04	0.33				
F11	9	22	16	29	26	11.92	12.03	0.33				
S11	9	22	16	29	31	11.93	12.04	0.33				998	745	963	873	1011	1009	932	950	463	1000	823	999	838	417	932	1013									1019.7									29.61	27.47	29.43	25.48	
F11	9	22	16	29	36	11.93	12.00	0.33				
F11	9	22	16	29	41	11.90	12.04	0.33				
F11	9	22	16	29	46	11.92	12.04	0.33				
F11	9	22	16	29	51	11.90	11.98	0.33				
F11	9	22	16	34	56	11.89	12.04	0.33				
F11	9	22	16	35	1	11.94	12.03	0.33				
F11	9	22	16	35	6	11.94	12.04	0.33				
F11	9	22	16	35	11	11.92	12.05	0.33				
F11	9	22	16	35	16	11.91	12.05	0.33				
F11	9	22	16	35	21	11.94	12.06	0.33				
F11	9	22	16	35	26	11.93	12.04	0.33				
M11	9	22	16	35	31	11.94	12.06	0.33				997	744	963	873	1011	1008	932	949	463	998	823	1001	841	417	931	1010									2210.1	
F11	9	22	16	35	36	11.95	12.05	0.33				
F11	9	22	16	35	41	11.95	12.05	0.33				
F11	9	22	16	35	46	11.94	12.06	0.33				
F11	9	22	16	35	51	11.90	11.98	0.33				
F11	9	22	16	33	56	11.92	12.07	0.33				
F11	9	22	16	34	1	11.89	12.05	0.33				
F11	9	22	16	34	6	11.93	12.06	0.33				
F11	9	22	16	34	11	11.92	12.07	0.33				
F11	9	22	16	34	16	11.92	12.06	0.33				
F11	9	22	16	34	21	11.94	12.06	0.33				
F11	9	22	16	34	26	11.92	12.05	0.33				
S11	9	22	16	34	31	11.94	12.05	0.33				1001	746	965	874	1011	1008	933	948	463	1000	826	1001	840	417	933	1011									2120.7									29.66	27.43	29.47	25.45	
F11	9	22	16	34	36	11.93	12.07	0.33				
F11	9	22	16	34	41	11.88	12.04	0.33				
F11	9	22	16	34	46	11.92	12.04	0.33				
F11	9	22	16	34	51	11.88	12.02	0.33				
F11	9	22	16	35	56	11.93	12.05	0.33				
F11	9	22	16	36	1	11.93	12.04	0.33				
F11	9	22	16	36	6	11.94	12.07	0.33				
F11	9	22	16	36	11	11.95	12.06	0.33				
F11	9	22	16	36	16	11.93	12.06	0.33				
F11	9	22	16	36	21	11.94	12.05	0.33				
F11	9	22	16	36	26	11.93	12.05	0.33				
M11	9	22	16	36	31	11.95	12.07	0.33				997	745	964	872	1011	1009	932	948	463	1001	823	1000	839	417	933	1014									2256.1	
F11	9	22	16	36	36	11.93	12.06	0.33				
F11	9	22	16	36	41	11.92	12.07	0.33				
F11	9	22	16	36	46	11.94	12.03	0.33				
F11	9	22	16	36	51	11.92	12.01	0.33				
F11	9	22	16	32	56	11.95	12.04	0.33				
F11	9	22	16	33	1	11.93	12.05	0.33				
F11	9	22	16	33	6	11.92	12.04	0.33				
F11	9	22	16	33	11	11.93	12.02	0.33				
F11	9	22	16	33	16	11.91	12.06	0.33				
F11	9	22	16	33	21	11.90	12.03	0.33				
F11	9	22	16	33	26	11.92	12.04	0.33				
M11	9	22	16	33	31	11.91	12.03	0.33				1000	745	964	874	1010	1009	933	949	463	1001	825	999	841	417	932	1010									2083.6	
F11	9	22	16	33	36	11.92	12.04	0.33				
F11	9	22	16	33	41	11.94	12.01	0.33				
F11	9	22	16	33	46	11.91	12.07	0.33				
F11	9	22	16	33	51	11.87	12.01	0.33				
F11	9	22	16	39	56	11.96	12.05	0.32				
F11	9	22	16	40	1	11.94	12.04	0.32				
F11	9	22	16	40	6	11.91	12.07	0.32				
F11	9	22	16	40	11	11.95	12.09	0.32				
F11	9	22	16	40	16	11.93	12.03	0.32				
F11	9	22	16	40	21	11.93	12.07	0.32				
F11	9	22	16	40	26	11.93	12.09	0.32				
M11	9	22	16	40	31	11.92	12.03	0.32				996	745	965	873	1012	1009	935	950	463	1002	825	1002	841	417	931	1012									1347.3	
F11	9	22	16	40	36	11.93	12.05	0.32				
F11	9	22	16	40	41	11.94	12.08	0.32				
F11	9	22	16	40	46	11.94	12.06	0.32				
F11	9	22	16	40	51	11.94	12.10	0.32				
F11	9	22	16	37	56	11.93	12.04	0.33				
F11	9	22	16	38	1	11.92	12.07	0.33				
F11	9	22	16	38	6	11.93	12.11	0.33				
F11	9	22	16	38	11	11.93	12.07	0.33				
F11	9	22	16	38	16	11.93	12.07	0.33				
F11	9	22	16	38	21	11.91	12.03	0.33				
F11	9	22	16	38	26	11.91	12.08	0.33				
M11	9	22	16	38	31	11.94	12.11	0.33				996	745	964	874	1013	1007	933	949	463	1001	825	998	840	417	933	1013									2218.1	
F11	9	22	16	38	36	11.94	12.08	0.33				
F11	9	22	16	38	41	11.92	12.07	0.33				
F11	9	22	16	38	46	11.93	12.06	0.32				
F11	9	22	16	38	51	11.94	12.05	0.32				
F11	9	22	16	40	56	11.92	12.04	0.32				
F11	9	22	16	41	1	11.91	12.05	0.32				
F11	9	22	16	41	6	11.93	12.04	0.32				
F11	9	22	16	41	11	11.93	12.05	0.32				
F11	9	22	16	41	16	11.93	12.04	0.32				
F11	9	22	16	41	21	11.94	12.08	0.32				
F11	9	22	16	41	26	11.95	12.07	0.32				
M11	9	22	16	41	31	11.94	12.08	0.32				999	745	964	874	1012	1009	933	948	463	1001	824	1002	840	417	933	1012									2075.3	
F11	9	22	16	41	36	11.92	12.05	0.32				
F11	9	22	16	41	41	11.94	12.09	0.32				
F11	9	22	16	41	46	11.94	12.07	0.32				
F11	9	22	16	41	51	11.94	12.07	0.32				
F11	9	22	16	38	56	11.95	12.05	0.32				
F11	9	22	16	39	1	11.93	12.07	0.32				
F11	9	22	16	39	6	11.94	12.08	0.32				
F11	9	22	16	39	11	11.94	12.07	0.32				
F11	9	22	16	39	16	11.92	12.08	0.32				
F11	9	22	16	39	21	11.91	12.08	0.32				
F11	9	22	16	39	26	11.95	12.06	0.32				
S11	9	22	16	39	31	11.93	12.06	0.32				999	745	964	873	1013	1009	934	948	463	997	823	999	841	416	934	1013									1358.5									29.69	27.41	29.52	25.42	
F11	9	22	16	39	36	11.94	12.03	0.32				
F11	9	22	16	39	41	11.92	12.07	0.32				
F11	9	22	16	39	46	11.94	12.08	0.32				
F11	9	22	16	39	51	11.94	12.06	0.32				
F11	9	22	16	43	56	11.92	12.05	0.32				
F11	9	22	16	44	1	11.93	12.07	0.32				
F11	9	22	16	44	6	11.91	12.06	0.32				
F11	9	22	16	44	11	11.93	12.09	0.32				
F11	9	22	16	44	16	11.95	12.07	0.32				
F11	9	22	16	44	21	11.94	12.00	0.32				
F11	9	22	16	44	26	11.92	12.07	0.32				
S11	9	22	16	44	31	11.92	12.04	0.32				995	744	964	873	1013	1007	934	950	464	1001	824	999	840	417	932	1011									2086.6									29.71	27.40	29.50	25.44	
F11	9	22	16	44	36	11.94	12.05	0.32				
F11	9	22	16	44	41	11.93	12.08	0.32				
F11	9	22	16	44	46	11.92	12.05	0.32				
F11	9	22	16	44	51	11.93	12.05	0.32				
F11	9	22	16	45	56	11.95	12.05	0.32				
F11	9	22	16	46	1	11.91	12.06	0.32				
F11	9	22	16	46	6	11.93	12.05	0.32				
F11	9	22	16	46	11	11.94	12.10	0.32				
F11	9	22	16	46	16	11.94	12.11	0.32				
F11	9	22	16	46	21	11.94	12.04	0.32				
F11	9	22	16	46	26	11.95	12.05	0.32				
M11	9	22	16	46	31	11.95	12.08	0.32				1000	745	963	874	1014	1010	933	949	463	1001	823	998	839	417	931	1010									2135.1	
F11	9	22	16	46	36	11.94	12.09	0.32				
F11	9	22	16	46	41	11.93	12.07	0.32				
F11	9	22	16	46	46	11.95	12.08	0.32				
F11	9	22	16	46	51	11.94	12.06	0.32				
F11	9	22	16	44	56	11.92	12.10	0.32				
F11	9	22	16	45	1	11.94	12.04	0.32				
F11	9	22	16	45	6	11.91	12.07	0.32				
F11	9	22	16	45	11	11.94	12.03	0.32				
F11	9	22	16	45	16	11.94	12.08	0.32				
F11	9	22	16	45	21	11.97	12.07	0.32				
F11	9	22	16	45	26	11.94	12.11	0.32				
M11	9	22	16	45	31	11.93	12.06	0.32				1000	745	962	873	1014	1008	934	950	463	1001	823	1002	840	416	933	1012									2093.6	
F11	9	22	16	45	36	11.94	12.06	0.32				
F11	9	22	16	45	41	11.92	12.06	0.32				
F11	9	22	16	45	46	11.91	12.06	0.32				
F11	9	22	16	45	51	11.94	12.05	0.32				
F11	9	22	16	42	56	11.92	12.04	0.32				
F11	9	22	16	43	1	11.97	12.05	0.32				
F11	9	22	16	43	6	11.94	12.05	0.32				
F11	9	22	16	43	11	11.92	12.04	0.32				
F11	9	22	16	43	16	11.94	12.06	0.32				
F11	9	22	16	43	21	11.92	12.06	0.32				
F11	9	22	16	43	26	11.94	12.04	0.32				
M11	9	22	16	43	31	11.93	12.07	0.32				997	744	963	874	1011	1009	931	949	463	1000	824	1001	841	416	933	1012									2079.1	
F11	9	22	16	43	36	11.91	12.05	0.32				
F11	9	22	16	43	41	11.92	12.08	0.32				
F11	9	22	16	43	46	11.92	12.04	0.32				
F11	9	22	16	43	51	11.91	12.05	0.32				
F11	9	22	16	49	56	12.04	12.13	0.31				
F11	9	22	16	50	1	12.03	12.17	0.31				
F11	9	22	16	50	6	12.03	12.18	0.31				
F11	9	22	16	50	11	12.02	12.18	0.31				
F11	9	22	16	50	16	12.02	12.14	0.31				
F11	9	22	16	50	21	12.03	12.13	0.31				
F11	9	22	16	50	26	12.01	12.16	0.31				
M11	9	22	16	50	31	12.02	12.11	0.31				1000	745	965	873	1013	1010	932	949	463	1001	825	998	840	417	933	1012									1140.1	
F11	9	22	16	50	36	12.01	12.13	0.31				
F11	9	22	16	50	41	12.00	12.13	0.31				
F11	9	22	16	50	46	12.02	12.15	0.31				
F11	9	22	16	50	51	11.98	12.14	0.31				
F11	9	22	16	50	56	11.99	12.11	0.31				
F11	9	22	16	51	1	11.98	12.11	0.31				
F11	9	22	16	51	6	11.98	12.10	0.31				
F11	9	22	16	51	11	11.99	12.09	0.31				
F11	9	22	16	51	16	11.99	12.10	0.31				
F11	9	22	16	51	21	11.97	12.11	0.31				
F11	9	22	16	51	26	11.97	12.11	0.31				
M11	9	22	16	51	31	11.98	12.10	0.31				995	744	963	873	1013	1010	932	950	463	1000	824	1000	839	417	933	1011									1026.6	
F11	9	22	16	51	36	11.96	12.10	0.31				
F11	9	22	16	51	41	11.97	12.12	0.31				
F11	9	22	16	51	46	11.94	12.12	0.31				
F11	9	22	16	51	51	11.97	12.10	0.31				
F11	9	22	16	47	56	11.95	12.13	0.32				
F11	9	22	16	48	1	11.96	12.09	0.32				
F11	9	22	16	48	6	11.97	12.09	0.32				
F11	9	22	16	48	11	11.96	12.10	0.32				
F11	9	22	16	48	16	11.95	12.11	0.32				
F11	9	22	16	48	21	11.99	12.14	0.32				
F11	9	22	16	48	26	12.02	12.15	0.32				
M11	9	22	16	48	31	12.03	12.15	0.31				994	743	964	872	1014	1008	932	948	463	999	825	999	841	416	932	1010									1124.3	
F11	9	22	16	48	36	11.99	12.18	0.31				
F11	9	22	16	48	41	12.00	12.16	0.31				
F11	9	22	16	48	46	12.04	12.17	0.31				
F11	9	22	16	48	51	12.02	12.16	0.31				
F11	9	22	16	48	56	12.06	12.17	0.31				
F11	9	22	16	49	1	12.03	12.18	0.31				
F11	9	22	16	49	6	12.03	12.13	0.31				
F11	9	22	16	49	11	12.06	12.17	0.31				
F11	9	22	16	49	16	12.02	12.18	0.31				
F11	9	22	16	49	21	11.99	12.16	0.31				
F11	9	22	16	49	26	12.00	12.18	0.31				
S11	9	22	16	49	31	11.99	12.22	0.31				1001	745	964	874	1013	1009	932	950	463	999	824	1003	839	417	933	1013									1115.7									29.75	27.39	29.58	25.42	
F11	9	22	16	49	36	12.02	12.18	0.31				
F11	9	22	16	49	41	12.01	12.16	0.31				
F11	9	22	16	49	46	12.04	12.12	0.31				
F11	9	22	16	49	51	12.01	12.12	0.31				
F11	9	22	16	53	56	12.01	12.08	0.31				
F11	9	22	16	54	1	11.98	12.13	0.31				
F11	9	22	16	54	6	11.97	12.12	0.31				
F11	9	22	16	54	11	11.96	12.12	0.31				
F11	9	22	16	54	16	12.00	12.14	0.31				
F11	9	22	16	54	21	11.99	12.12	0.31				
F11	9	22	16	54	26	11.97	12.11	0.31				
S11	9	22	16	54	31	11.98	12.15	0.31				997	745	962	873	1011	1007	931	949	463	1000	823	997	840	416	931	1012									1442.7									29.79	27.35	29.60	25.40	
F11	9	22	16	54	36	12.00	12.12	0.31				
F11	9	22	16	54	41	11.97	12.13	0.31				
F11	9	22	16	54	46	11.97	12.13	0.31				
F11	9	22	16	54	51	12.02	12.15	0.31				
F11	9	22	16	55	56	12.12	12.24	0.30				
F11	9	22	16	56	1	12.09	12.23	0.30				
F11	9	22	16	56	6	12.06	12.27	0.30				
F11	9	22	16	56	11	12.08	12.25	0.30				
F11	9	22	16	56	16	12.15	12.29	0.30				
F11	9	22	16	56	21	12.12	12.27	0.30				
F11	9	22	16	56	26	12.13	12.25	0.30				
M11	9	22	16	56	31	12.14	12.32	0.30				999	744	963	872	1011	1009	934	947	463	1001	823	1003	840	417	931	1013									1371.1	
F11	9	22	16	56	36	12.12	12.27	0.30				
F11	9	22	16	56	41	12.11	12.24	0.30				
F11	9	22	16	56	46	12.08	12.27	0.30				
F11	9	22	16	56	51	12.10	12.21	0.30				
F11	9	22	16	54	56	12.03	12.15	0.31				
F11	9	22	16	55	1	11.99	12.14	0.31				
F11	9	22	16	55	6	12.03	12.18	0.31				
F11	9	22	16	55	11	12.02	12.14	0.31				
F11	9	22	16	55	16	12.05	12.19	0.31				
F11	9	22	16	55	21	12.09	12.22	0.31				
F11	9	22	16	55	26	12.09	12.24	0.31				
M11	9	22	16	55	31	12.08	12.22	0.31				999	744	964	874	1011	1005	931	949	463	1000	824	1001	839	417	933	1012									2303.0	
F11	9	22	16	55	36	12.14	12.25	0.30				
F11	9	22	16	55	41	12.09	12.21	0.30				
F11	9	22	16	55	46	12.08	12.25	0.30				
F11	9	22	16	55	51	12.12	12.19	0.30				
F11	9	22	16	52	56	11.95	12.11	0.31				
F11	9	22	16	53	1	11.96	12.11	0.31				
F11	9	22	16	53	6	11.96	12.09	0.31				
F11	9	22	16	53	11	12.00	12.11	0.31				
F11	9	22	16	53	16	11.95	12.11	0.31				
F11	9	22	16	53	21	11.96	12.11	0.31				
F11	9	22	16	53	26	11.97	12.12	0.31				
M11	9	22	16	53	31	11.99	12.09	0.31				997	745	963	872	1012	1009	933	948	463	998	824	1001	840	417	933	1013									1086.9	
F11	9	22	16	53	36	11.95	12.14	0.31				
F11	9	22	16	53	41	11.98	12.07	0.31				
F11	9	22	16	53	46	12.00	12.14	0.31				
F11	9	22	16	53	51	12.01	12.06	0.31				
F11	9	22	17	0	56	12.06	12.21	0.29				
F11	9	22	17	1	1	12.08	12.20	0.29				
F11	9	22	17	1	6	12.04	12.16	0.29				
F11	9	22	17	1	11	12.02	12.15	0.29				
F11	9	22	17	1	16	12.04	12.18	0.29				
F11	9	22	17	1	21	12.03	12.19	0.29				
F11	9	22	17	1	26	12.03	12.19	0.29				
M11	9	22	17	1	31	12.05	12.16	0.29				998	743	966	872	1011	1008	932	949	463	1001	823	998	840	416	930	1012									892.0	
F11	9	22	17	1	36	12.04	12.21	0.29				
F11	9	22	17	1	41	12.03	12.17	0.29				
F11	9	22	17	1	46	12.08	12.18	0.29				
F11	9	22	17	1	51	12.00	12.16	0.29				
F11	9	22	16	58	56	12.11	12.28	0.30				
F11	9	22	16	59	1	12.15	12.26	0.30				
F11	9	22	16	59	6	12.12	12.27	0.30				
F11	9	22	16	59	11	12.14	12.29	0.30				
F11	9	22	16	59	16	12.14	12.20	0.29				
F11	9	22	16	59	21	12.13	12.30	0.29				
F11	9	22	16	59	26	12.12	12.27	0.29				
S11	9	22	16	59	31	12.10	12.29	0.29				998	744	962	872	1011	1008	931	947	463	1000	823	999	840	417	932	1013									1344.4									30.00	27.21	29.70	25.35	
F11	9	22	16	59	36	12.10	12.26	0.29				
F11	9	22	16	59	41	12.11	12.24	0.29				
F11	9	22	16	59	46	12.11	12.31	0.29				
F11	9	22	16	59	51	12.10	12.27	0.29				
F11	9	22	16	57	56	12.03	12.21	0.30				
F11	9	22	16	58	1	12.09	12.24	0.30				
F11	9	22	16	58	6	12.11	12.22	0.30				
F11	9	22	16	58	11	12.11	12.21	0.30				
F11	9	22	16	58	16	12.10	12.22	0.30				
F11	9	22	16	58	21	12.09	12.24	0.30				
F11	9	22	16	58	26	12.12	12.27	0.30				
M11	9	22	16	58	31	12.14	14.60	0.30				993	744	964	871	1012	1009	933	948	462	1000	823	1001	840	416	932	1013									2198.6	
F11	9	22	16	58	36	12.16	12.26	0.30				
F11	9	22	16	58	41	12.15	12.29	0.30				
F11	9	22	16	58	46	12.13	12.28	0.30				
F11	9	22	16	58	51	12.11	12.29	0.30				
F11	9	22	16	59	56	12.10	12.23	0.29				
F11	9	22	17	0	1	12.12	12.23	0.29				
F11	9	22	17	0	6	12.10	12.23	0.29				
F11	9	22	17	0	11	12.08	12.23	0.29				
F11	9	22	17	0	16	12.07	12.25	0.29				
F11	9	22	17	0	21	12.09	12.27	0.29				
F11	9	22	17	0	26	12.07	12.20	0.29				
M11	9	22	17	0	31	12.08	12.22	0.29				995	744	962	873	1012	1008	932	948	463	1000	822	1002	840	417	932	1011									1338.4	
F11	9	22	17	0	36	12.06	12.24	0.29				
F11	9	22	17	0	41	12.05	12.20	0.29				
